"Step","Group: protoss_10_vs_11_ACORM - win_rate","Group: protoss_10_vs_11_ACORM - win_rate__MIN","Group: protoss_10_vs_11_ACORM - win_rate__MAX"
"2730221","0.03125","0.03125","0.03125"
"2730250","0.03125","0.03125","0.03125"
"2730261","0.1875","0.1875","0.1875"
"2730275","0.21875","0.21875","0.21875"
"2730290","0.15625","0.15625","0.15625"
"2730294","0.09375","0.09375","0.09375"
"2740228","0.25","0.25","0.25"
"2740251","0.15625","0.15625","0.15625"
"2740255","0","0","0"
"2740256","0.1875","0.1875","0.1875"
"2740261","0.0625","0.0625","0.0625"
"2740273","0.21875","0.21875","0.21875"
"2750235","0.125","0.125","0.125"
"2750258","0.03125","0.03125","0.03125"
"2750261","0.15625","0.15625","0.15625"
"2750270","0.09375","0.09375","0.09375"
"2750280","0.28125","0.28125","0.28125"
"2750302","0.0625","0.0625","0.0625"
"2760226","0.0625","0.0625","0.0625"
"2760240","0.21875","0.1875","0.25"
"2760245","0.109375","0","0.21875"
"2760265","0.15625","0.15625","0.15625"
"2770221","0.125","0.125","0.125"
"2770225","0.125","0.125","0.125"
"2770239","0.15625","0.15625","0.15625"
"2770271","0.09375","0.09375","0.09375"
"2770283","0.0625","0.0625","0.0625"
"2770287","0.09375","0.09375","0.09375"
"2780227","0.28125","0.28125","0.28125"
"2780234","0","0","0"
"2780241","0.21875","0.21875","0.21875"
"2780245","0.0625","0.0625","0.0625"
"2780259","0.15625","0.15625","0.15625"
"2780282","0.03125","0.03125","0.03125"
"2790246","0.03125","0.03125","0.03125"
"2790252","0.21875","0.21875","0.21875"
"2790257","0.03125","0.03125","0.03125"
"2790284","0.15625","0.15625","0.15625"
"2790286","0.15625","0.15625","0.15625"
"2790308","0.15625","0.15625","0.15625"
"2800228","0.21875","0.21875","0.21875"
"2800262","0.203125","0.15625","0.25"
"2800264","0.125","0.125","0.125"
"2800272","0.0625","0.0625","0.0625"
"2800273","0.0625","0.0625","0.0625"
"2810234","0","0","0"
"2810240","0.15625","0.15625","0.15625"
"2810243","0.21875","0.21875","0.21875"
"2810267","0.15625","0.15625","0.15625"
"2810277","0.25","0.25","0.25"
"2810295","0.21875","0.21875","0.21875"
"2820226","0.125","0.125","0.125"
"2820231","0.25","0.25","0.25"
"2820241","0.03125","0.03125","0.03125"
"2820259","0.125","0.125","0.125"
"2820275","0.15625","0.15625","0.15625"
"2820282","0.28125","0.28125","0.28125"
"2830234","0.1875","0.1875","0.1875"
"2830254","0.28125","0.28125","0.28125"
"2830263","0.1875","0.1875","0.1875"
"2830271","0.09375","0.09375","0.09375"
"2830281","0","0","0"
"2830288","0.25","0.25","0.25"
"2840228","0","0","0"
"2840232","0.1875","0.1875","0.1875"
"2840249","0.0625","0.0625","0.0625"
"2840253","0.15625","0.15625","0.15625"
"2840265","0.125","0.125","0.125"
"2840278","0.125","0.125","0.125"
"2850221","0.03125","0.03125","0.03125"
"2850244","0.0625","0.0625","0.0625"
"2850257","0","0","0"
"2850265","0.15625","0.15625","0.15625"
"2850269","0.1875","0.1875","0.1875"
"2850310","0.21875","0.21875","0.21875"
"2860228","0.09375","0.09375","0.09375"
"2860238","0.0625","0.0625","0.0625"
"2860247","0.0625","0.0625","0.0625"
"2860267","0.1875","0.1875","0.1875"
"2860280","0.1875","0.1875","0.1875"
"2860303","0.28125","0.28125","0.28125"
"2870221","0","0","0"
"2870222","0.125","0.125","0.125"
"2870255","0.15625","0.15625","0.15625"
"2870264","0.15625","0.15625","0.15625"
"2870266","0.15625","0.15625","0.15625"
"2870271","0.125","0.125","0.125"
"2880245","0.21875","0.21875","0.21875"
"2880252","0.09375","0.09375","0.09375"
"2880257","0","0","0"
"2880262","0.1875","0.1875","0.1875"
"2880270","0.15625","0.15625","0.15625"
"2880311","0.125","0.125","0.125"
"2890226","0.203125","0.125","0.28125"
"2890231","0.125","0.125","0.125"
"2890237","0.1875","0.1875","0.1875"
"2890269","0.125","0.125","0.125"
"2890274","0.03125","0.03125","0.03125"
"2900238","0.09375","0.09375","0.09375"
"2900241","0.25","0.25","0.25"
"2900242","0.09375","0.09375","0.09375"
"2900244","0.21875","0.21875","0.21875"
"2900249","0.125","0.125","0.125"
"2900267","0.15625","0.15625","0.15625"
"2910220","0","0","0"
"2910223","0.125","0.125","0.125"
"2910261","0.09375","0.09375","0.09375"
"2910299","0.25","0.25","0.25"
"2910307","0.15625","0.15625","0.15625"
"2910312","0.125","0.125","0.125"
"2920242","0","0","0"
"2920251","0.15625","0.15625","0.15625"
"2920261","0.25","0.25","0.25"
"2920272","0.15625","0.15625","0.15625"
"2920278","0.1875","0.1875","0.1875"
"2920284","0.15625","0.15625","0.15625"
"2930238","0.0625","0.0625","0.0625"
"2930249","0.15625","0.15625","0.15625"
"2930251","0.09375","0.09375","0.09375"
"2930258","0.0625","0.0625","0.0625"
"2930263","0.25","0.25","0.25"
"2930282","0.1875","0.1875","0.1875"
"2940237","0.21875","0.21875","0.21875"
"2940238","0.1875","0.1875","0.1875"
"2940252","0.21875","0.21875","0.21875"
"2940267","0.21875","0.21875","0.21875"
"2940273","0.09375","0.09375","0.09375"
"2940274","0.125","0.125","0.125"
"2950237","0.125","0.125","0.125"
"2950255","0.09375","0.09375","0.09375"
"2950261","0.1875","0.1875","0.1875"
"2950268","0.09375","0.09375","0.09375"
"2950291","0.21875","0.21875","0.21875"
"2950301","0.125","0.125","0.125"
"2960227","0.125","0.125","0.125"
"2960230","0.125","0.125","0.125"
"2960256","0.0625","0.0625","0.0625"
"2960257","0.21875","0.21875","0.21875"
"2960266","0.15625","0.15625","0.15625"
"2960341","0.15625","0.15625","0.15625"
"2970236","0.1875","0.1875","0.1875"
"2970239","0.03125","0.03125","0.03125"
"2970243","0.15625","0.15625","0.15625"
"2970251","0.21875","0.21875","0.21875"
"2970261","0.0625","0.0625","0.0625"
"2970272","0.1875","0.1875","0.1875"
"2980245","0.125","0.125","0.125"
"2980254","0.171875","0.03125","0.3125"
"2980255","0.15625","0.15625","0.15625"
"2980266","0.25","0.25","0.25"
"2980292","0.1875","0.1875","0.1875"
"2990233","0.0625","0.0625","0.0625"
"2990237","0.125","0.125","0.125"
"2990246","0.0625","0.0625","0.0625"
"2990247","0.15625","0.15625","0.15625"
"2990265","0.28125","0.28125","0.28125"
"2990288","0.21875","0.21875","0.21875"
"3000225","0.1875","0.1875","0.1875"
"3000232","0.09375","0.09375","0.09375"
"3000237","0.078125","0.0625","0.09375"
"3000249","0.03125","0.03125","0.03125"
"3000253","0.15625","0.15625","0.15625"
