"Step","Group: 3s5z_vs_3s6z_ACORM_WM - win_rate","Group: 3s5z_vs_3s6z_ACORM_WM - win_rate__MIN","Group: 3s5z_vs_3s6z_ACORM_WM - win_rate__MAX"
"1500312","0","0","0"
"1500329","0.71875","0.71875","0.71875"
"1510227","0.71875","0.71875","0.71875"
"1510237","0.40625","0.40625","0.40625"
"1510255","0.4375","0.4375","0.4375"
"1510257","0.0625","0.0625","0.0625"
"1510304","0.5625","0.5625","0.5625"
"1520220","0.75","0.75","0.75"
"1520222","0.65625","0.65625","0.65625"
"1520227","0.65625","0.65625","0.65625"
"1520244","0","0","0"
"1520285","0.1875","0.1875","0.1875"
"1530273","0.78125","0.78125","0.78125"
"1530274","0.25","0.25","0.25"
"1530310","0.5","0.5","0.5"
"1530322","0.625","0.625","0.625"
"1530373","0","0","0"
"1540221","0.6875","0.6875","0.6875"
"1540248","0.5","0.5","0.5"
"1540254","0.8125","0.8125","0.8125"
"1540338","0","0","0"
"1540357","0.875","0.875","0.875"
"1550236","0.65625","0.65625","0.65625"
"1550247","0","0","0"
"1550273","0.625","0.625","0.625"
"1550284","0.6875","0.6875","0.6875"
"1550292","0.65625","0.65625","0.65625"
"1560224","0.8125","0.8125","0.8125"
"1560225","0.90625","0.90625","0.90625"
"1560233","0","0","0"
"1560249","0.6875","0.6875","0.6875"
"1560301","0.53125","0.53125","0.53125"
"1570227","0.75","0.75","0.75"
"1570234","0","0","0"
"1570275","0.75","0.75","0.75"
"1570296","0.1875","0.1875","0.1875"
"1570320","0.53125","0.53125","0.53125"
"1580270","0.625","0.625","0.625"
"1580277","0.3125","0.3125","0.3125"
"1580305","0.75","0.75","0.75"
"1580347","0","0","0"
"1580351","0.40625","0.40625","0.40625"
"1590225","0.84375","0.84375","0.84375"
"1590237","0.3125","0.3125","0.3125"
"1590303","0.875","0.875","0.875"
"1590331","0.34375","0.34375","0.34375"
"1590335","0.0625","0.0625","0.0625"
"1600222","0","0","0"
"1600227","0.71875","0.71875","0.71875"
"1600243","0.78125","0.78125","0.78125"
"1600284","0.40625","0.40625","0.40625"
"1600368","0.5625","0.5625","0.5625"
"1610224","0.1875","0.1875","0.1875"
"1610262","0","0","0"
"1610264","0.78125","0.78125","0.78125"
"1610343","0.46875","0.46875","0.46875"
"1610374","0.34375","0.34375","0.34375"
"1620224","0.53125","0.53125","0.53125"
"1620225","0.3125","0.3125","0.3125"
"1620281","0.4375","0.4375","0.4375"
