"Step","Group: terran_10_vs_11_ACORM - win_rate","Group: terran_10_vs_11_ACORM - win_rate__MIN","Group: terran_10_vs_11_ACORM - win_rate__MAX"
"2550638","0.46875","0.46875","0.46875"
"2550641","0.21875","0.21875","0.21875"
"2560606","0.3125","0.3125","0.3125"
"2560627","0.34375","0.34375","0.34375"
"2560633","0.375","0.375","0.375"
"2560641","0.5","0.5","0.5"
"2560643","0.25","0.25","0.25"
"2560648","0.25","0.25","0.25"
"2570609","0.34375","0.34375","0.34375"
"2570611","0.5","0.5","0.5"
"2570615","0.34375","0.34375","0.34375"
"2570622","0.21875","0.21875","0.21875"
"2570637","0.21875","0.21875","0.21875"
"2570650","0.46875","0.46875","0.46875"
"2580604","0.34375","0.34375","0.34375"
"2580626","0.28125","0.28125","0.28125"
"2580627","0.25","0.25","0.25"
"2580633","0.25","0.25","0.25"
"2580672","0.1875","0.1875","0.1875"
"2580684","0.4375","0.4375","0.4375"
"2590603","0.21875","0.21875","0.21875"
"2590605","0.375","0.375","0.375"
"2590618","0.21875","0.21875","0.21875"
"2590624","0.25","0.25","0.25"
"2590625","0.21875","0.21875","0.21875"
"2590679","0.28125","0.28125","0.28125"
"2600603","0.3125","0.3125","0.3125"
"2600604","0.3125","0.3125","0.3125"
"2600608","0.28125","0.28125","0.28125"
"2600613","0.34375","0.34375","0.34375"
"2600622","0.28125","0.28125","0.28125"
"2600632","0.28125","0.28125","0.28125"
"2610600","0.1875","0.1875","0.1875"
"2610614","0.1875","0.1875","0.1875"
"2610630","0.40625","0.40625","0.40625"
"2610637","0.25","0.25","0.25"
"2610687","0.3125","0.3125","0.3125"
"2610700","0.28125","0.28125","0.28125"
"2620604","0.28125","0.28125","0.28125"
"2620615","0.28125","0.28125","0.28125"
"2620621","0.375","0.375","0.375"
"2620631","0.4375","0.4375","0.4375"
"2620632","0.28125","0.28125","0.28125"
"2620650","0.1875","0.1875","0.1875"
"2630609","0.3125","0.3125","0.3125"
"2630621","0.1875","0.1875","0.1875"
"2630629","0.3125","0.3125","0.3125"
"2630635","0.1875","0.1875","0.1875"
"2630637","0.40625","0.40625","0.40625"
"2630692","0.21875","0.21875","0.21875"
"2640610","0.375","0.375","0.375"
"2640611","0.3125","0.3125","0.3125"
"2640618","0.28125","0.28125","0.28125"
"2640631","0.3125","0.3125","0.3125"
"2640661","0.21875","0.21875","0.21875"
"2640672","0.25","0.25","0.25"
"2650601","0.25","0.25","0.25"
"2650620","0.1875","0.1875","0.1875"
"2650633","0.28125","0.28125","0.28125"
"2650647","0.25","0.25","0.25"
"2650659","0.25","0.25","0.25"
"2650683","0.34375","0.34375","0.34375"
"2660600","0.375","0.375","0.375"
"2660601","0.3125","0.3125","0.3125"
"2660621","0.15625","0.15625","0.15625"
"2660673","0.125","0.125","0.125"
"2660677","0.3125","0.3125","0.3125"
"2660708","0.25","0.25","0.25"
"2670600","0.25","0.25","0.25"
"2670604","0.1875","0.1875","0.1875"
"2670618","0.46875","0.46875","0.46875"
"2670620","0.25","0.25","0.25"
"2670657","0.34375","0.34375","0.34375"
"2670665","0.34375","0.34375","0.34375"
"2680606","0.25","0.25","0.25"
"2680637","0.28125","0.28125","0.28125"
"2680639","0.25","0.25","0.25"
"2680649","0.375","0.375","0.375"
"2680672","0.40625","0.40625","0.40625"
"2680687","0.125","0.125","0.125"
"2690617","0.375","0.375","0.375"
"2690631","0.25","0.25","0.25"
"2690633","0.0625","0.0625","0.0625"
"2690645","0.3125","0.3125","0.3125"
"2690661","0.21875","0.21875","0.21875"
"2690664","0.34375","0.34375","0.34375"
"2700600","0.1875","0.1875","0.1875"
"2700607","0.28125","0.28125","0.28125"
"2700610","0.25","0.25","0.25"
"2700616","0.3125","0.3125","0.3125"
"2700629","0.34375","0.34375","0.34375"
"2700647","0.21875","0.21875","0.21875"
"2710608","0.28125","0.28125","0.28125"
"2710636","0.25","0.25","0.25"
"2710639","0.4375","0.4375","0.4375"
"2710640","0.375","0.375","0.375"
"2710652","0.265625","0.21875","0.3125"
"2720612","0.34375","0.34375","0.34375"
"2720619","0.15625","0.15625","0.15625"
"2720620","0.28125","0.28125","0.28125"
"2720637","0.21875","0.21875","0.21875"
"2720642","0.15625","0.15625","0.15625"
"2720650","0.34375","0.34375","0.34375"
"2730605","0.4375","0.4375","0.4375"
"2730611","0.3125","0.3125","0.3125"
"2730612","0.4375","0.4375","0.4375"
"2730622","0.09375","0.09375","0.09375"
"2730669","0.375","0.375","0.375"
"2730684","0.28125","0.28125","0.28125"
"2740625","0.25","0.25","0.25"
"2740626","0.28125","0.28125","0.28125"
"2740630","0.40625","0.40625","0.40625"
"2740639","0.5","0.5","0.5"
"2740645","0.21875","0.21875","0.21875"
"2740667","0.21875","0.21875","0.21875"
"2750604","0.21875","0.21875","0.21875"
"2750614","0.46875","0.46875","0.46875"
"2750626","0.125","0.125","0.125"
"2750640","0.375","0.375","0.375"
"2750651","0.46875","0.46875","0.46875"
"2750666","0.3125","0.3125","0.3125"
"2760603","0.25","0.25","0.25"
"2760632","0.21875","0.21875","0.21875"
"2760638","0.3125","0.3125","0.3125"
"2760641","0.15625","0.15625","0.15625"
"2760643","0.375","0.375","0.375"
"2760654","0.21875","0.21875","0.21875"
"2770616","0.3125","0.3125","0.3125"
"2770624","0.21875","0.21875","0.21875"
"2770626","0.34375","0.34375","0.34375"
"2770627","0.40625","0.40625","0.40625"
"2770656","0.53125","0.53125","0.53125"
"2770657","0.34375","0.34375","0.34375"
"2780601","0.25","0.25","0.25"
"2780603","0.21875","0.21875","0.21875"
"2780617","0.1875","0.1875","0.1875"
"2780624","0.1875","0.1875","0.1875"
"2780632","0.21875","0.21875","0.21875"
"2780665","0.375","0.375","0.375"
"2790617","0.21875","0.21875","0.21875"
"2790618","0.1875","0.1875","0.1875"
"2790619","0.375","0.375","0.375"
"2790639","0.25","0.25","0.25"
"2790653","0.1875","0.1875","0.1875"
"2790664","0.375","0.375","0.375"
"2800625","0.3125","0.3125","0.3125"
"2800626","0.34375","0.34375","0.34375"
"2800632","0.25","0.25","0.25"
"2800649","0.125","0.125","0.125"
"2800657","0.28125","0.28125","0.28125"
"2800785","0.3125","0.3125","0.3125"
"2810608","0.15625","0.15625","0.15625"
"2810622","0.4375","0.4375","0.4375"
"2810626","0.25","0.25","0.25"
"2810631","0.3125","0.3125","0.3125"
"2810634","0.25","0.25","0.25"
"2810636","0.28125","0.28125","0.28125"
"2820605","0.3125","0.3125","0.3125"
"2820606","0.40625","0.40625","0.40625"
"2820623","0.4375","0.4375","0.4375"
"2820625","0.4375","0.4375","0.4375"
"2820635","0.25","0.25","0.25"
"2820650","0.125","0.125","0.125"
"2830601","0.21875","0.1875","0.25"
"2830603","0.25","0.25","0.25"
"2830619","0.15625","0.15625","0.15625"
"2830651","0.375","0.375","0.375"
"2830652","0.3125","0.3125","0.3125"
"2840609","0.1875","0.1875","0.1875"
"2840615","0.25","0.25","0.25"
"2840640","0.46875","0.46875","0.46875"
"2840654","0.4375","0.4375","0.4375"
"2840670","0.28125","0.28125","0.28125"
"2840677","0.21875","0.21875","0.21875"
"2850605","0.34375","0.34375","0.34375"
"2850624","0.25","0.25","0.25"
"2850638","0.28125","0.28125","0.28125"
"2850643","0.375","0.375","0.375"
"2850657","0.34375","0.34375","0.34375"
"2860609","0.28125","0.28125","0.28125"
"2860610","0.34375","0.34375","0.34375"
"2860622","0.1875","0.1875","0.1875"
"2860624","0.28125","0.28125","0.28125"
"2860635","0.5","0.5","0.5"
"2860666","0.1875","0.1875","0.1875"
"2870614","0.375","0.375","0.375"
"2870620","0.53125","0.53125","0.53125"
"2870641","0.34375","0.34375","0.34375"
"2870642","0.28125","0.28125","0.28125"
"2870662","0.25","0.25","0.25"
"2870739","0.34375","0.34375","0.34375"
"2880615","0.34375","0.34375","0.34375"
"2880618","0.15625","0.15625","0.15625"
"2880620","0.3125","0.3125","0.3125"
"2880641","0.28125","0.28125","0.28125"
"2880645","0.3125","0.3125","0.3125"
"2890600","0.09375","0.09375","0.09375"
"2890604","0.1875","0.1875","0.1875"
"2890619","0.4375","0.4375","0.4375"
"2890631","0.34375","0.34375","0.34375"
"2890632","0.21875","0.21875","0.21875"
"2890634","0.28125","0.28125","0.28125"
"2900606","0.34375","0.34375","0.34375"
"2900630","0.3125","0.28125","0.34375"
"2900653","0.3125","0.3125","0.3125"
"2900655","0.203125","0.15625","0.25"
"2910606","0.34375","0.34375","0.34375"
"2910619","0.25","0.25","0.25"
"2910631","0.34375","0.34375","0.34375"
"2910636","0.375","0.375","0.375"
"2910638","0.34375","0.34375","0.34375"
"2910665","0.3125","0.3125","0.3125"
"2920607","0.21875","0.21875","0.21875"
"2920610","0.3125","0.3125","0.3125"
"2920615","0.375","0.375","0.375"
"2920620","0.25","0.25","0.25"
"2920627","0.5","0.5","0.5"
"2920656","0.25","0.25","0.25"
"2930603","0.3125","0.3125","0.3125"
"2930624","0.28125","0.28125","0.28125"
"2930633","0.3125","0.3125","0.3125"
"2930634","0.1875","0.1875","0.1875"
"2930636","0.4375","0.4375","0.4375"
"2930639","0.40625","0.40625","0.40625"
"2940602","0.25","0.25","0.25"
"2940604","0.28125","0.28125","0.28125"
"2940614","0.34375","0.34375","0.34375"
"2940627","0.15625","0.15625","0.15625"
"2940629","0.34375","0.34375","0.34375"
"2940646","0.25","0.25","0.25"
"2950602","0.28125","0.28125","0.28125"
"2950611","0.25","0.25","0.25"
"2950626","0.21875","0.21875","0.21875"
"2950630","0.15625","0.15625","0.15625"
"2950706","0.34375","0.34375","0.34375"
"2950746","0.40625","0.40625","0.40625"
"2960613","0.25","0.25","0.25"
"2960614","0.28125","0.28125","0.28125"
"2960620","0.1875","0.1875","0.1875"
"2960629","0.21875","0.21875","0.21875"
"2960630","0.34375","0.34375","0.34375"
"2960650","0.25","0.25","0.25"
"2970605","0.34375","0.34375","0.34375"
"2970618","0.3125","0.3125","0.3125"
"2970627","0.34375","0.34375","0.34375"
"2970637","0.25","0.25","0.25"
"2970654","0.40625","0.40625","0.40625"
"2970685","0.1875","0.1875","0.1875"
"2980611","0.25","0.25","0.25"
"2980616","0.3125","0.3125","0.3125"
"2980620","0.28125","0.1875","0.375"
"2980626","0.15625","0.15625","0.15625"
"2980707","0.25","0.25","0.25"
"2990614","0.1875","0.1875","0.1875"
"2990622","0.21875","0.21875","0.21875"
"2990627","0.15625","0.15625","0.15625"
"2990629","0.25","0.25","0.25"
"2990637","0.34375","0.34375","0.34375"
"2990643","0.25","0.25","0.25"
"3000600","0.25","0.25","0.25"
"3000609","0.375","0.375","0.375"
"3000623","0.28125","0.28125","0.28125"
"3000644","0.375","0.375","0.375"
"3000649","0.28125","0.28125","0.28125"
"3000726","0.28125","0.28125","0.28125"
