"Step","Group: zerg_10_vs_11_QMIX - win_rate","Group: zerg_10_vs_11_QMIX - win_rate__MIN","Group: zerg_10_vs_11_QMIX - win_rate__MAX"
"2710023","0.0625","0.0625","0.0625"
"2710051","0.046875","0.03125","0.0625"
"2720006","0.3125","0.3125","0.3125"
"2720007","0.09375","0.09375","0.09375"
"2720021","0.0625","0.0625","0.0625"
"2720027","0.09375","0.09375","0.09375"
"2720039","0.03125","0.03125","0.03125"
"2720041","0.09375","0.09375","0.09375"
"2730001","0.125","0.125","0.125"
"2730006","0.03125","0.03125","0.03125"
"2730007","0.0625","0.0625","0.0625"
"2730012","0.09375","0.09375","0.09375"
"2730030","0.0625","0.0625","0.0625"
"2730031","0.09375","0.09375","0.09375"
"2740009","0.09375","0.09375","0.09375"
"2740011","0.125","0.125","0.125"
"2740019","0.078125","0.03125","0.125"
"2740033","0.15625","0.15625","0.15625"
"2740038","0.15625","0.15625","0.15625"
"2750009","0.1875","0.1875","0.1875"
"2750022","0.09375","0.09375","0.09375"
"2750024","0.09375","0.09375","0.09375"
"2750026","0.125","0.125","0.125"
"2750027","0.09375","0.09375","0.09375"
"2750034","0.03125","0.03125","0.03125"
"2760001","0.09375","0.09375","0.09375"
"2760011","0.09375","0.09375","0.09375"
"2760020","0.15625","0.15625","0.15625"
"2760023","0.03125","0.03125","0.03125"
"2760027","0.1875","0.1875","0.1875"
"2760040","0.09375","0.09375","0.09375"
"2770005","0.09375","0.09375","0.09375"
"2770006","0.140625","0.09375","0.1875"
"2770042","0.0625","0.0625","0.0625"
"2770044","0.1875","0.1875","0.1875"
"2770053","0.03125","0.03125","0.03125"
"2780000","0.125","0.125","0.125"
"2780004","0","0","0"
"2780018","0.0625","0.0625","0.0625"
"2780019","0.125","0.125","0.125"
"2780030","0.03125","0.03125","0.03125"
"2790007","0.09375","0.09375","0.09375"
"2790010","0.09375","0.09375","0.09375"
"2790021","0.09375","0.09375","0.09375"
"2790022","0.125","0.125","0.125"
"2790024","0.0625","0.0625","0.0625"
"2790033","0.125","0.125","0.125"
"2800015","0.0625","0.0625","0.0625"
"2800016","0.03125","0.03125","0.03125"
"2800030","0.09375","0.0625","0.15625"
"2800032","0.0625","0.0625","0.0625"
"2810006","0.03125","0.03125","0.03125"
"2810010","0.21875","0.21875","0.21875"
"2810015","0.125","0.09375","0.15625"
"2810033","0","0","0"
"2810036","0.03125","0.03125","0.03125"
"2820000","0.125","0.125","0.125"
"2820001","0.0625","0.0625","0.0625"
"2820011","0.03125","0.03125","0.03125"
"2820013","0.0625","0.0625","0.0625"
"2820018","0.0625","0.0625","0.0625"
"2820027","0.0625","0.0625","0.0625"
"2830001","0.03125","0.03125","0.03125"
"2830005","0.09375","0.09375","0.09375"
"2830016","0.03125","0.03125","0.03125"
"2830019","0.125","0.125","0.125"
"2830033","0.125","0.125","0.125"
"2830035","0.03125","0.03125","0.03125"
"2840001","0.09375","0.09375","0.09375"
"2840002","0.0625","0.0625","0.0625"
"2840006","0.03125","0.03125","0.03125"
"2840030","0.0625","0.0625","0.0625"
"2840050","0.09375","0.09375","0.09375"
"2840062","0.0625","0.0625","0.0625"
"2850007","0.15625","0.15625","0.15625"
"2850011","0","0","0"
"2850016","0.03125","0.03125","0.03125"
"2850019","0.09375","0.09375","0.09375"
"2850020","0.09375","0.09375","0.09375"
"2850041","0.125","0.125","0.125"
"2860004","0.0625","0.0625","0.0625"
"2860005","0.125","0.125","0.125"
"2860019","0.0625","0.0625","0.0625"
"2860021","0.125","0.125","0.125"
"2860034","0.03125","0.03125","0.03125"
"2860058","0.1875","0.1875","0.1875"
"2870000","0","0","0"
"2870003","0.046875","0","0.09375"
"2870014","0.09375","0.09375","0.09375"
"2870015","0.09375","0.09375","0.09375"
"2870021","0.03125","0.03125","0.03125"
"2880004","0.03125","0.03125","0.03125"
"2880006","0.1875","0.1875","0.1875"
"2880008","0.125","0.125","0.125"
"2880027","0.078125","0.0625","0.09375"
"2880039","0.0625","0.0625","0.0625"
"2890008","0.09375","0.09375","0.09375"
"2890023","0.09375","0.09375","0.09375"
"2890024","0.0625","0.0625","0.0625"
"2890035","0.0625","0","0.125"
"2890074","0.0625","0.0625","0.0625"
"2900006","0.125","0.125","0.125"
"2900008","0.0625","0.0625","0.0625"
"2900010","0.1875","0.1875","0.1875"
"2900011","0.0625","0.0625","0.0625"
"2900030","0.125","0.125","0.125"
"2900035","0.125","0.125","0.125"
"2910004","0.125","0.125","0.125"
"2910008","0.03125","0.03125","0.03125"
"2910009","0.15625","0.15625","0.15625"
"2910012","0.125","0.125","0.125"
"2910017","0","0","0"
"2910061","0.09375","0.09375","0.09375"
"2920007","0.03125","0.03125","0.03125"
"2920023","0","0","0"
"2920027","0.03125","0.03125","0.03125"
"2920034","0.1875","0.1875","0.1875"
"2920036","0.1875","0.1875","0.1875"
"2920046","0.09375","0.09375","0.09375"
"2930016","0.0625","0.0625","0.0625"
"2930024","0.09375","0.09375","0.09375"
"2930026","0.0625","0.0625","0.0625"
"2930029","0.09375","0.09375","0.09375"
"2930033","0.0625","0.0625","0.0625"
"2930041","0.125","0.125","0.125"
"2940006","0","0","0"
"2940015","0.15625","0.15625","0.15625"
"2940018","0.15625","0.15625","0.15625"
"2940021","0.09375","0.09375","0.09375"
"2940024","0.09375","0.09375","0.09375"
"2940047","0.0625","0.0625","0.0625"
"2950005","0.125","0.125","0.125"
"2950011","0.0625","0.0625","0.0625"
"2950023","0.09375","0.09375","0.09375"
"2950033","0.09375","0.09375","0.09375"
"2950039","0.125","0.125","0.125"
"2950044","0.03125","0.03125","0.03125"
"2960000","0.125","0.125","0.125"
"2960009","0.0625","0","0.125"
"2960021","0.0625","0.0625","0.0625"
"2960048","0.0625","0.0625","0.0625"
"2970018","0.15625","0.15625","0.15625"
"2970020","0.125","0.125","0.125"
"2970021","0.125","0.125","0.125"
"2970023","0.0625","0.0625","0.0625"
"2970028","0.0625","0.0625","0.0625"
"2970037","0.125","0.125","0.125"
"2980002","0.03125","0.03125","0.03125"
"2980003","0.125","0.125","0.125"
"2980014","0.0625","0.03125","0.09375"
"2980017","0.15625","0.15625","0.15625"
"2980047","0.03125","0.03125","0.03125"
"2990011","0","0","0"
"2990020","0.09375","0.09375","0.09375"
"2990025","0.0625","0.0625","0.0625"
"2990037","0.125","0.125","0.125"
"2990039","0.125","0.125","0.125"
"2990046","0.09375","0.09375","0.09375"
"3000008","0.09375","0.09375","0.09375"
"3000009","0","0","0"
"3000019","0.0625","0.0625","0.0625"
"3000023","0.09375","0.09375","0.09375"
"3000029","0.09375","0.09375","0.09375"
"3000034","0.15625","0.15625","0.15625"
