"Step","Group: 27m_vs_30m_QMIX - win_rate","Group: 27m_vs_30m_QMIX - win_rate__MIN","Group: 27m_vs_30m_QMIX - win_rate__MAX"
"2660079","0.40625","0.40625","0.40625"
"2670014","0.21875","0.21875","0.21875"
"2670020","0.6875","0.6875","0.6875"
"2670024","0.125","0.125","0.125"
"2670042","0.09375","0.09375","0.09375"
"2670081","0.28125","0.28125","0.28125"
"2670173","0.15625","0.15625","0.15625"
"2680023","0.21875","0.21875","0.21875"
"2680029","0.3125","0.3125","0.3125"
"2680030","0.46875","0.46875","0.46875"
"2680031","0.25","0.25","0.25"
"2680099","0.46875","0.46875","0.46875"
"2680114","0.5","0.5","0.5"
"2690007","0.6875","0.6875","0.6875"
"2690012","0.25","0.25","0.25"
"2690013","0.1875","0.1875","0.1875"
"2690021","0.0625","0.0625","0.0625"
"2690025","0.3125","0.3125","0.3125"
"2690040","0.0625","0.0625","0.0625"
"2700005","0.1875","0.1875","0.1875"
"2700024","0.25","0.25","0.25"
"2700031","0.84375","0.84375","0.84375"
"2700068","0.21875","0.21875","0.21875"
"2700169","0.3125","0.3125","0.3125"
"2700171","0.4375","0.4375","0.4375"
"2710005","0.21875","0.21875","0.21875"
"2710015","0.15625","0.15625","0.15625"
"2710023","0.125","0.125","0.125"
"2710032","0.0625","0.0625","0.0625"
"2710089","0.34375","0.34375","0.34375"
"2710095","0.84375","0.84375","0.84375"
"2720009","0.8125","0.8125","0.8125"
"2720017","0.375","0.375","0.375"
"2720039","0.09375","0.09375","0.09375"
"2720076","0.125","0.125","0.125"
"2720116","0.0625","0.0625","0.0625"
"2720138","0.375","0.375","0.375"
"2730027","0.046875","0","0.09375"
"2730030","0.21875","0.21875","0.21875"
"2730033","0.46875","0.46875","0.46875"
"2730040","0.75","0.75","0.75"
"2730157","0.1875","0.1875","0.1875"
"2740016","0.28125","0.28125","0.28125"
"2740049","0.375","0.375","0.375"
"2740082","0.03125","0.03125","0.03125"
"2740091","0.625","0.625","0.625"
"2740120","0.1875","0.1875","0.1875"
"2740146","0.125","0.125","0.125"
"2750001","0.28125","0.28125","0.28125"
"2750020","0.6875","0.6875","0.6875"
"2750023","0.3125","0.3125","0.3125"
"2750027","0.4375","0.4375","0.4375"
"2750029","0.25","0.25","0.25"
"2750038","0.21875","0.21875","0.21875"
"2760006","0.25","0.25","0.25"
"2760013","0.0625","0.0625","0.0625"
"2760028","0.8125","0.8125","0.8125"
"2760057","0.40625","0.40625","0.40625"
"2760173","0.40625","0.40625","0.40625"
"2760179","0.15625","0.15625","0.15625"
"2770006","0.03125","0.03125","0.03125"
"2770010","0.40625","0.40625","0.40625"
"2770011","0.3125","0.3125","0.3125"
"2770033","0.9375","0.9375","0.9375"
"2770092","0.34375","0.34375","0.34375"
"2770136","0.1875","0.1875","0.1875"
"2780006","0.625","0.625","0.625"
"2780028","0.21875","0.21875","0.21875"
"2780034","0.125","0.125","0.125"
"2780042","0.25","0.25","0.25"
"2780149","0.4375","0.4375","0.4375"
"2780174","0.15625","0.15625","0.15625"
"2790006","0.53125","0.53125","0.53125"
"2790008","0.25","0.25","0.25"
"2790009","0.21875","0.21875","0.21875"
"2790020","0.40625","0.40625","0.40625"
"2790024","0.1875","0.1875","0.1875"
"2790093","0.6875","0.6875","0.6875"
"2800006","0.46875","0.46875","0.46875"
"2800011","0.6875","0.6875","0.6875"
"2800028","0.3125","0.3125","0.3125"
"2800033","0.5625","0.5625","0.5625"
"2800043","0.34375","0.34375","0.34375"
"2800168","0.15625","0.15625","0.15625"
"2810023","0.15625","0.15625","0.15625"
"2810026","0.09375","0.09375","0.09375"
"2810036","0.46875","0.46875","0.46875"
"2810037","0.625","0.625","0.625"
"2810078","0.25","0.25","0.25"
"2810178","0.6875","0.6875","0.6875"
"2820001","0.21875","0.21875","0.21875"
"2820005","0.40625","0.40625","0.40625"
"2820013","0.75","0.75","0.75"
"2820016","0.5625","0.5625","0.5625"
"2820033","0.0625","0.0625","0.0625"
"2820121","0.4375","0.4375","0.4375"
"2830003","0.65625","0.65625","0.65625"
"2830010","0.09375","0.09375","0.09375"
"2830022","0.4375","0.4375","0.4375"
"2830080","0.4375","0.4375","0.4375"
"2830111","0.4375","0.4375","0.4375"
"2830112","0.09375","0.09375","0.09375"
"2840001","0.625","0.625","0.625"
"2840007","0.34375","0.34375","0.34375"
"2840009","0.53125","0.53125","0.53125"
"2840011","0.125","0.0625","0.1875"
"2840018","0.53125","0.53125","0.53125"
"2850003","0.21875","0.21875","0.21875"
"2850007","0.75","0.75","0.75"
"2850038","0.1875","0.1875","0.1875"
"2850063","0.09375","0.09375","0.09375"
"2850119","0.40625","0.40625","0.40625"
"2850135","0.25","0.25","0.25"
"2860000","0.28125","0.28125","0.28125"
"2860004","0.71875","0.71875","0.71875"
"2860008","0.0625","0.0625","0.0625"
"2860011","0.09375","0.09375","0.09375"
"2860062","0.1875","0.1875","0.1875"
"2860080","0.21875","0.21875","0.21875"
"2870003","0.40625","0.40625","0.40625"
"2870014","0.28125","0.28125","0.28125"
"2870023","0.375","0.375","0.375"
"2870027","0.1875","0.1875","0.1875"
"2870037","0.71875","0.71875","0.71875"
"2870064","0.0625","0.0625","0.0625"
"2880006","0.5625","0.5625","0.5625"
"2880011","0.40625","0.40625","0.40625"
"2880014","0.0625","0.0625","0.0625"
"2880023","0.25","0.25","0.25"
"2880032","0.40625","0.40625","0.40625"
"2880123","0.21875","0.21875","0.21875"
"2890019","0.46875","0.46875","0.46875"
"2890033","0.75","0.75","0.75"
"2890045","0.125","0.125","0.125"
"2890047","0.3125","0.3125","0.3125"
"2890050","0.28125","0.28125","0.28125"
"2890140","0.15625","0.15625","0.15625"
"2900011","0.5","0.5","0.5"
"2900012","0.28125","0.28125","0.28125"
"2900016","0.25","0.25","0.25"
"2900025","0.125","0.125","0.125"
"2900033","0.46875","0.46875","0.46875"
"2900074","0.25","0.25","0.25"
"2910002","0.25","0.25","0.25"
"2910010","0.125","0.0625","0.1875"
"2910053","0.0625","0.0625","0.0625"
"2910099","0.34375","0.34375","0.34375"
"2910168","0.5625","0.5625","0.5625"
"2920001","0.21875","0.21875","0.21875"
"2920003","0.0625","0.0625","0.0625"
"2920025","0.28125","0.28125","0.28125"
"2920058","0.03125","0.03125","0.03125"
"2920059","0.15625","0.15625","0.15625"
"2920105","0.4375","0.4375","0.4375"
"2930002","0.375","0.375","0.375"
"2930004","0.0625","0.0625","0.0625"
"2930012","0.625","0.625","0.625"
"2930019","0.5","0.5","0.5"
"2930114","0.21875","0.21875","0.21875"
"2930166","0.5","0.5","0.5"
"2940005","0.09375","0.09375","0.09375"
"2940007","0.4375","0.4375","0.4375"
"2940015","0.3125","0.3125","0.3125"
"2940028","0.625","0.625","0.625"
"2940030","0.125","0.125","0.125"
"2940034","0.40625","0.40625","0.40625"
"2950008","0.3125","0.3125","0.3125"
"2950017","0.125","0.125","0.125"
"2950031","0.65625","0.65625","0.65625"
"2950054","0.125","0.125","0.125"
"2950095","0.1875","0.1875","0.1875"
"2950115","0.34375","0.34375","0.34375"
"2960003","0.09375","0.09375","0.09375"
"2960009","0.3125","0.3125","0.3125"
"2960023","0.5","0.5","0.5"
"2960027","0.28125","0.28125","0.28125"
"2960028","0.84375","0.84375","0.84375"
"2960060","0.03125","0.03125","0.03125"
"2970010","0.8125","0.8125","0.8125"
"2970021","0.0625","0.0625","0.0625"
"2970040","0.40625","0.40625","0.40625"
"2970075","0.28125","0.28125","0.28125"
"2970096","0.03125","0.03125","0.03125"
"2970170","0.1875","0.1875","0.1875"
"2980006","0.21875","0.21875","0.21875"
"2980015","0.28125","0.28125","0.28125"
"2980016","0.65625","0.65625","0.65625"
"2980024","0.0625","0.0625","0.0625"
"2980061","0.5625","0.5625","0.5625"
"2980092","0.375","0.375","0.375"
"2990021","0.25","0.25","0.25"
"2990027","0.65625","0.65625","0.65625"
"2990034","0.5","0.5","0.5"
"2990035","0.125","0.125","0.125"
"2990047","0.1875","0.1875","0.1875"
"2990111","0.09375","0.09375","0.09375"
"3000014","0.03125","0.03125","0.03125"
"3000020","0.40625","0.40625","0.40625"
"3000066","0.4375","0.4375","0.4375"
"3000078","0.625","0.625","0.625"
"3000085","0","0","0"
"3000106","0.59375","0.59375","0.59375"
